# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,
# Mon Jun  2 17:07:37 2025,,,,,,,,,,
#,,,,,,,,,,
# User preference: *,,,,,,,,,,
#,,,,,,,,,,
# CONSTRAINT:  order by pl_name asc,,,,,,,,,,
#,,,,,,,,,,
# COLUMN pl_name:        Planet Name,,,,,,,,,,
# COLUMN hostname:       Host Name,,,,,,,,,,
# COLUMN pl_masse:       Planet Mass [Earth Mass],,,,,,,,,,
# COLUMN pl_massj:       Planet Mass [Jupiter Mass],,,,,,,,,,
# COLUMN pl_msinie:      Planet Mass*sin(i) [Earth Mass],,,,,,,,,,
# COLUMN pl_msinij:      Planet Mass*sin(i) [Jupiter Mass],,,,,,,,,,
# COLUMN pl_cmasse:      Planet Mass*sin(i)/sin(i) [Earth Mass],,,,,,,,,,
# COLUMN pl_cmassj:      Planet Mass*sin(i)/sin(i) [Jupiter Mass],,,,,,,,,,
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass],,,,,,,,,,
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass],,,,,,,,,,
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance,,,,,,,,,,
#,,,,,,,,,,
pl_name,hostname,pl_masse,pl_massj,pl_msinie,pl_msinij,pl_cmasse,pl_cmassj,pl_bmasse,pl_bmassj,pl_bmassprov
Kepler-1514 c,Kepler-1514,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1514 c,Kepler-1514,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1515 b,Kepler-1515,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1515 b,Kepler-1515,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1515 b,Kepler-1515,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1515 b,Kepler-1515,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1515 b,Kepler-1515,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1515 b,Kepler-1515,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1515 b,Kepler-1515,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1515 b,Kepler-1515,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1515 b,Kepler-1515,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1515 b,Kepler-1515,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1516 b,Kepler-1516,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1516 b,Kepler-1516,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1516 b,Kepler-1516,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1516 b,Kepler-1516,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1516 b,Kepler-1516,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1516 b,Kepler-1516,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1516 b,Kepler-1516,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1516 b,Kepler-1516,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1516 b,Kepler-1516,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1517 b,Kepler-1517,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1517 b,Kepler-1517,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1517 b,Kepler-1517,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1517 b,Kepler-1517,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1517 b,Kepler-1517,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1517 b,Kepler-1517,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1517 b,Kepler-1517,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1517 b,Kepler-1517,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1517 b,Kepler-1517,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1517 b,Kepler-1517,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1518 b,Kepler-1518,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1518 b,Kepler-1518,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1518 b,Kepler-1518,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1518 b,Kepler-1518,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1518 b,Kepler-1518,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1518 b,Kepler-1518,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1518 c,Kepler-1518,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1518 c,Kepler-1518,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1518 c,Kepler-1518,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1518 c,Kepler-1518,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1518 c,Kepler-1518,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1519 b,Kepler-1519,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1519 b,Kepler-1519,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1519 b,Kepler-1519,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1519 b,Kepler-1519,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1519 b,Kepler-1519,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1519 b,Kepler-1519,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1519 b,Kepler-1519,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1519 b,Kepler-1519,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1519 b,Kepler-1519,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-152 b,Kepler-152,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-152 b,Kepler-152,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-152 b,Kepler-152,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-152 b,Kepler-152,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-152 b,Kepler-152,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-152 b,Kepler-152,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-152 b,Kepler-152,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-152 b,Kepler-152,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-152 b,Kepler-152,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-152 b,Kepler-152,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-152 b,Kepler-152,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-152 b,Kepler-152,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-152 c,Kepler-152,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-152 c,Kepler-152,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-152 c,Kepler-152,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-152 c,Kepler-152,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-152 c,Kepler-152,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-152 c,Kepler-152,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-152 c,Kepler-152,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-152 c,Kepler-152,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-152 c,Kepler-152,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-152 c,Kepler-152,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-152 c,Kepler-152,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-152 c,Kepler-152,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1520 b,Kepler-1520,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1520 b,Kepler-1520,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1520 b,Kepler-1520,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1520 b,Kepler-1520,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1520 b,Kepler-1520,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1520 b,Kepler-1520,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1520 b,Kepler-1520,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1520 b,Kepler-1520,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1521 b,Kepler-1521,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1521 b,Kepler-1521,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1521 b,Kepler-1521,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1521 b,Kepler-1521,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1521 b,Kepler-1521,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1521 b,Kepler-1521,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1521 b,Kepler-1521,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1521 b,Kepler-1521,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1521 b,Kepler-1521,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1521 b,Kepler-1521,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1522 b,Kepler-1522,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1522 b,Kepler-1522,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1522 b,Kepler-1522,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1522 b,Kepler-1522,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1522 b,Kepler-1522,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1522 b,Kepler-1522,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1522 b,Kepler-1522,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1522 b,Kepler-1522,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1522 b,Kepler-1522,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1523 b,Kepler-1523,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1523 b,Kepler-1523,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1523 b,Kepler-1523,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1523 b,Kepler-1523,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1523 b,Kepler-1523,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1523 b,Kepler-1523,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1523 b,Kepler-1523,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1523 b,Kepler-1523,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1523 b,Kepler-1523,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1524 b,Kepler-1524,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1524 b,Kepler-1524,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1524 b,Kepler-1524,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1524 b,Kepler-1524,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1524 b,Kepler-1524,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1524 b,Kepler-1524,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1524 b,Kepler-1524,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1524 b,Kepler-1524,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1525 b,Kepler-1525,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1525 b,Kepler-1525,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1525 b,Kepler-1525,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1525 b,Kepler-1525,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1525 b,Kepler-1525,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1525 b,Kepler-1525,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1525 b,Kepler-1525,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1525 b,Kepler-1525,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1525 b,Kepler-1525,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1526 b,Kepler-1526,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1526 b,Kepler-1526,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1526 b,Kepler-1526,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1526 b,Kepler-1526,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1526 b,Kepler-1526,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1526 b,Kepler-1526,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1526 b,Kepler-1526,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1526 b,Kepler-1526,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1526 b,Kepler-1526,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1527 b,Kepler-1527,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1527 b,Kepler-1527,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1527 b,Kepler-1527,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1527 b,Kepler-1527,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1527 b,Kepler-1527,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1527 b,Kepler-1527,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1527 b,Kepler-1527,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1527 b,Kepler-1527,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1527 b,Kepler-1527,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1528 b,Kepler-1528,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1528 b,Kepler-1528,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1528 b,Kepler-1528,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1528 b,Kepler-1528,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1528 b,Kepler-1528,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1528 b,Kepler-1528,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1528 b,Kepler-1528,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1528 b,Kepler-1528,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1529 b,Kepler-1529,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1529 b,Kepler-1529,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1529 b,Kepler-1529,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1529 b,Kepler-1529,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1529 b,Kepler-1529,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1529 b,Kepler-1529,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1529 b,Kepler-1529,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1529 b,Kepler-1529,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1529 b,Kepler-1529,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-153 b,Kepler-153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-153 b,Kepler-153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-153 b,Kepler-153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-153 b,Kepler-153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-153 b,Kepler-153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-153 b,Kepler-153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-153 b,Kepler-153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-153 b,Kepler-153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-153 b,Kepler-153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-153 b,Kepler-153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-153 b,Kepler-153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-153 b,Kepler-153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-153 c,Kepler-153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-153 c,Kepler-153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-153 c,Kepler-153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-153 c,Kepler-153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-153 c,Kepler-153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-153 c,Kepler-153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-153 c,Kepler-153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-153 c,Kepler-153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-153 c,Kepler-153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-153 c,Kepler-153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-153 c,Kepler-153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-153 c,Kepler-153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1530 b,Kepler-1530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1530 b,Kepler-1530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1530 b,Kepler-1530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1530 b,Kepler-1530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1530 b,Kepler-1530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1530 b,Kepler-1530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1530 b,Kepler-1530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1530 b,Kepler-1530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1530 b,Kepler-1530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1530 b,Kepler-1530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1530 c,Kepler-1530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1530 c,Kepler-1530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1530 c,Kepler-1530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1530 c,Kepler-1530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1530 c,Kepler-1530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1530 c,Kepler-1530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1530 c,Kepler-1530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1530 c,Kepler-1530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1530 c,Kepler-1530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1530 c,Kepler-1530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1530 d,Kepler-1530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1530 d,Kepler-1530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1530 d,Kepler-1530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1530 d,Kepler-1530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1530 d,Kepler-1530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1530 d,Kepler-1530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1530 d,Kepler-1530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1530 d,Kepler-1530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1531 b,Kepler-1531,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1531 b,Kepler-1531,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1531 b,Kepler-1531,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1531 b,Kepler-1531,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1531 b,Kepler-1531,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1531 b,Kepler-1531,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1531 b,Kepler-1531,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1531 b,Kepler-1531,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1532 b,Kepler-1532,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1532 b,Kepler-1532,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1532 b,Kepler-1532,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1532 b,Kepler-1532,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1532 b,Kepler-1532,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1532 b,Kepler-1532,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1532 b,Kepler-1532,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1532 b,Kepler-1532,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1533 b,Kepler-1533,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1533 b,Kepler-1533,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1533 b,Kepler-1533,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1533 b,Kepler-1533,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1533 b,Kepler-1533,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1533 b,Kepler-1533,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1533 b,Kepler-1533,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1533 b,Kepler-1533,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1533 b,Kepler-1533,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1534 b,Kepler-1534,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1534 b,Kepler-1534,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1534 b,Kepler-1534,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1534 b,Kepler-1534,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1534 b,Kepler-1534,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1534 b,Kepler-1534,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-1535 b,Kepler-1535,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
